id;name;meaning;gender;origin;PeoplesCount;WhenPeoplesCount;Source
31284;Avyanna;"""Strong, Powerful, Beautiful. Woman""";Female;American;30;04.07.2016 20:22:50;myData.biz
31285;Awad;"reward; compensation";Male;Arabic;35000;04.07.2016 20:22:56;myData.biz
31286;Awan;Somebody;Male;Native American;41000;04.07.2016 20:23:06;myData.biz
31287;Awanata;"Miwok name meaning &quot; turtle.&quot;";Female;Native;9;04.07.2016 20:23:13;myData.biz
31288;Awarnach;a giant;Male;Arthurian;5;04.07.2016 20:23:19;myData.biz
31289;Awarnach;A giant;Male;Arthurian Legend;5;04.07.2016 20:23:27;myData.biz
31290;Awenasa;"Cherokee name meaning &quot;my\r \r home.&quot;\r \r \r \r AWENDELA";Female;Native;27;04.07.2016 20:23:39;myData.biz
31291;Awenasa;My home (Cherokee);Female;Native American;27;04.07.2016 20:23:44;myData.biz
31292;Awendela;Morning;Female;Native American;23;04.07.2016 20:23:59;myData.biz
31293;Awenita;Fawn;Female;Native American;6;04.07.2016 20:24:08;myData.biz
31294;Awiergan;cursed;Male;Anglo;2;04.07.2016 20:24:15;myData.biz
31295;Awiergan;Cursed;Male;Anglo-Saxon;2;04.07.2016 20:24:23;myData.biz
31296;Awinita;"Cherokee name meaning &quot;fawn.&quot;";Female;Native;19;04.07.2016 20:24:39;myData.biz
31297;Awinita;Fawn (Cherokee);Female;Native American;19;04.07.2016 20:24:47;myData.biz
31298;Awnan;Little Adam;Male;Irish;4;04.07.2016 20:24:56;myData.biz
31299;Axel;Father of peace;Male;German;125000;04.07.2016 20:25:04;myData.biz
31300;Axel;Father of peace;Male;Hebrew;125000;04.07.2016 20:25:11;myData.biz
31301;Axel;vigilant;Male;Danish;125000;04.07.2016 20:25:19;myData.biz
31302;Axella;Peace;Female;Hebrew;130;04.07.2016 20:25:32;myData.biz
31303;Axelle;Peace;Female;Hebrew;8000;04.07.2016 20:25:37;myData.biz
31304;Axton;Swordsman's stone;Male;English;1000;04.07.2016 20:25:45;myData.biz
31305;Aya;Bird;Female;Hebrew;298000;04.07.2016 20:25:53;myData.biz
31306;Aya;legend name;Female;French;298000;04.07.2016 20:25:59;myData.biz
31307;Ayaan;Gift of God.;Male;Arabic;5000;04.07.2016 20:26:08;myData.biz
31308;Ayabusa;WE RULE;Male;Africa;16;04.07.2016 20:26:20;myData.biz
31309;Ayah;Miracle.;Female;Arabic;13000;04.07.2016 20:26:25;myData.biz
31310;Ayah;"sign; distinct";Female;Arabic;13000;04.07.2016 20:26:31;myData.biz
31311;Ayala;Doe.;Female;Hebrew;117000;04.07.2016 20:26:41;myData.biz
31312;Ayalah;Behind;Female;Hebrew;104;04.07.2016 20:26:51;myData.biz
31313;Ayalisse;"""Unique, beautiful, and divine.""";Female;American;14;04.07.2016 20:26:58;myData.biz
31314;Ayame;iris;Female;Japanese;5000;04.07.2016 20:27:04;myData.biz
31315;Ayame;Silent butie;Female;Japenese;5000;04.07.2016 20:27:11;myData.biz
31316;Ayan;"Somali female name meaning &quot;bright.&quot;";Female;African;76000;04.07.2016 20:27:20;myData.biz
31317;Ayana;"Ethiopian female name meaning &quot;beautiful flower.&quot;";Female;African;23000;04.07.2016 20:27:29;myData.biz
31318;Ayasha;Little one (Chippewa);Female;Native American;625;04.07.2016 20:27:37;myData.biz
31319;Ayashe;"Cheyenne name meaning &quot;little one.&quot;";Female;Native;63;04.07.2016 20:27:46;myData.biz
31320;Ayashe;Little one (Chippewa);Female;Native American;63;04.07.2016 20:27:51;myData.biz
31321;Ayawamat;"Hopi name meaning &quot; one who follows orders.&quot; BEMOSSED";Male;Native;0;04.07.2016 20:27:59;myData.biz
31322;Ayawamat;One who follows orders (Hopi);Male;Native American;0;04.07.2016 20:28:07;myData.biz
31323;Ayda;Benefit.;Female;Arabic;16000;04.07.2016 20:28:17;myData.biz
31324;Ayden;Fiery. Alternate Spelling: Aiden.;Male;Irish;6000;04.07.2016 20:28:25;myData.biz
31325;Ayeisha;Woman. Life. Aisha was the name of the favorite wife of the prophet Mohammed.;Female;Arabic;413;04.07.2016 20:28:34;myData.biz
31326;Ayers;Heir to a fortune.;Male;English;24000;04.07.2016 20:28:41;myData.biz
31327;Ayesha;Woman. Life. Aisha was the name of the favorite wife of the prophet Mohammed.;Female;Arabic;39000;04.07.2016 20:28:49;myData.biz
31328;Ayiana;Eternal blossom;Female;Native American;142;04.07.2016 20:28:58;myData.biz
31329;Ayisha;Lively;Female;Arabic;3000;04.07.2016 20:29:05;myData.biz
31330;Ayisha;"These Swahili and Arabic female names mean &quot;woman, life, alive&quot; and refer to the Muslim Prophet Muhammed's favored wife. See Aisha under the Arabic category for more variants.";Female;African;3000;04.07.2016 20:29:11;myData.biz
31331;Ayita;"Cherokee name meaning &quot;first to dance.&quot; BENA";Female;Native;236;04.07.2016 20:29:22;myData.biz
31332;Ayita;First to dance (Cherokee);Female;Native American;236;04.07.2016 20:29:28;myData.biz
31333;Ayla;Oak tree. In literature Ayla is the Cro-Magnon heroine of Jean Auel's Clan of rhe Cave Bear;Female;Hebrew;109000;04.07.2016 20:29:37;myData.biz
31334;Aylmer;infamous;Male;English;2000;04.07.2016 20:29:45;myData.biz
31335;Aylward;noble protector;Male;English;3000;04.07.2016 20:29:53;myData.biz
31336;Ayman;"lucky; on the right";Male;Arabic;124000;04.07.2016 20:30:00;myData.biz
31337;Aymon;legend name;Male;French;470;04.07.2016 20:30:11;myData.biz
31338;Ayn;Prayer;Female;Hebrew;9000;04.07.2016 20:30:17;myData.biz
31339;Ayo;"Of uncertain African origin.Means &quot;happiness.&quot;";Male;African;28000;04.07.2016 20:30:25;myData.biz
31340;Ayo;"Yoruba of Nigeria name meaning &quot;joy.&quot;";Female;African;28000;04.07.2016 20:30:31;myData.biz
31341;Ayodeji;Double joy;Female;Nigeria;9000;04.07.2016 20:30:41;myData.biz
31342;Ayriauna;Holy or strong.;Female;Latin;5;04.07.2016 20:30:48;myData.biz
31343;Ayrwode;From the fir forest;Male;English;0;04.07.2016 20:30:55;myData.biz
31344;Aysha;Woman. Life. Aisha was the name of the favorite wife of the prophet Mohammed.;Female;Arabic;18000;04.07.2016 20:31:04;myData.biz
31345;Ayska;Lively;Female;Arabic;569;04.07.2016 20:31:14;myData.biz
31346;Ayub;"Muslim name meaning &quot;penitent&quot; and referring to the biblical Job.";Male;African;23000;04.07.2016 20:31:20;myData.biz
31347;Ayubu;"Swahili equivalent of Ayub, meaning &quot;patience in suffering; perseverence.&quot;";Male;African;450;04.07.2016 20:31:29;myData.biz
31348;Ayyad;meaning unknown;Male;Arabic;9000;04.07.2016 20:31:37;myData.biz
31349;Ayyub;a prophet's name;Male;Arabic;3000;04.07.2016 20:31:45;myData.biz
31350;Aza;comfort;Male;Arabic;46000;04.07.2016 20:31:52;myData.biz
31351;Aza;"Swahili name meaning &quot;powerful.&quot;";Female;African;46000;04.07.2016 20:31:59;myData.biz
31352;Azalea;flower;Female;Hebrew;11000;04.07.2016 20:32:09;myData.biz
31353;Azaria;Gift of God;Female;Hebrew;3000;04.07.2016 20:32:21;myData.biz
31354;Azaria;God helps;Male;Hebrew;3000;04.07.2016 20:32:23;myData.biz
31355;Azarious;God helps;Male;Hebrew;11;04.07.2016 20:32:32;myData.biz
31356;Azaryah;God helps;Male;Hebrew;25;04.07.2016 20:32:42;myData.biz
31357;Azaryahu;God helps;Male;Hebrew;27;04.07.2016 20:32:52;myData.biz
31358;Azeem;"defender; referring to one of God's nine qualities";Male;Arabic;19000;04.07.2016 20:32:57;myData.biz
31359;Azeeza;"cherished; esteemed";Female;Arabic;961;04.07.2016 20:33:07;myData.biz
31360;Azekel;"Angolanname meaning &quot;praising the lord.&quot;";Male;African;4;04.07.2016 20:33:14;myData.biz
31361;Azelia;Flower;Female;Hebrew;507;04.07.2016 20:33:22;myData.biz
31362;Azelie;Flower;Female;Hebrew;61;04.07.2016 20:33:32;myData.biz
31363;Azhaire;Famous. Variant of Azhar.;Male;Polish;4;04.07.2016 20:33:36;myData.biz
31364;Azhaire;Light.;Male;Arabic;4;04.07.2016 20:33:43;myData.biz
31365;Azhar;Flower;Female;Arabic;90000;04.07.2016 20:33:52;myData.biz
31366;Azhar;"most shining; luminous";Male;Arabic;90000;04.07.2016 20:33:59;myData.biz
31367;Azhara;Flower;Female;Arabic;2000;04.07.2016 20:34:08;myData.biz
31368;Azi;"Nigerian name meaning &quot;youth.&quot;";Male;African;14000;04.07.2016 20:34:17;myData.biz
31369;Azia;The rising sun. The name of the continent used as a given name. According to the Koran the Pharaoh's wife Asia raised the infant Moses. A variant of Aisha: (life).;Female;Arabic;3000;04.07.2016 20:34:25;myData.biz
31370;Azibo;"African name meaning &quot;the whole earth.&quot;";Male;African;59;04.07.2016 20:34:32;myData.biz
31371;Azibo;earth;Male;Egyptian;59;04.07.2016 20:34:39;myData.biz
31372;Aziel;Flower;Female;Hebrew;945;04.07.2016 20:34:48;myData.biz
31373;Azikiwe;"African name meaning &quot;full of vigor.&quot;";Male;African;8000;04.07.2016 20:34:58;myData.biz
31374;Azima;Defender;Female;Arabic;2000;04.07.2016 20:35:05;myData.biz
31375;Azinza;"The word for &quot;mermaid&quot; in the Mina language of Togo.";Female;African;1;04.07.2016 20:35:11;myData.biz
31376;Aziz;dear;Male;Arabian;353000;04.07.2016 20:35:23;myData.biz
31377;Aziza;Cherished: Beloved;Female;Arabic;36000;04.07.2016 20:35:30;myData.biz
31378;Aziza;"cherished; esteemed";Female;Arabic;36000;04.07.2016 20:35:35;myData.biz
31379;Aziza;meaning unknown;Female;Hebrew;36000;04.07.2016 20:35:43;myData.biz
31380;Aziza;precious;Female;Egyptian;36000;04.07.2016 20:35:51;myData.biz
31381;Aziza;"Somali name meaning &quot;gorgeous.&quot;";Female;African;36000;04.07.2016 20:35:59;myData.biz
31382;Azizah;Cherished;Female;Arabic;25000;04.07.2016 20:36:08;myData.biz
31383;Azizah;"cherished; esteemed";Female;Arabic;25000;04.07.2016 20:36:15;myData.biz
31384;Azize;precious;Male;Turkish;20000;04.07.2016 20:36:27;myData.biz
31385;Azizi;precious;Male;Egyptian;23000;04.07.2016 20:36:32;myData.biz
31386;Azizi;"Swahili name and Kiswahili word meaning &quot;a treasure, excellent; precious one.&quot;";Male;African;23000;04.07.2016 20:36:39;myData.biz
31387;Azmariah;Queen;Female;Unknown;5;04.07.2016 20:36:48;myData.biz
31388;Azmera;"Male and female name in both Amharic and Tigrinya languages of Ethiopia.It means &quot;harvest.&quot; BAHATI";Female;African;148;04.07.2016 20:36:58;myData.biz
31389;Azmik;Princess;Female;Arabic;25;04.07.2016 20:37:06;myData.biz
31390;Azrael;God is my help.;Male;Hebrew;3000;04.07.2016 20:37:12;myData.biz
31391;Azraff;elegant;Male;Arabian;54;04.07.2016 20:37:22;myData.biz
31392;Azriel;God helps;Male;Hebrew;3000;04.07.2016 20:37:29;myData.biz
31393;Azucena;Lily.;Female;Arabic;16000;04.07.2016 20:37:37;myData.biz
31394;Azura;blue;Female;French;8000;04.07.2016 20:37:45;myData.biz
31395;Azura;Sky-blue.;Female;English;8000;04.07.2016 20:37:51;myData.biz
31396;Azura;Sky-blue.;Female;French;8000;04.07.2016 20:37:59;myData.biz
31397;Azure;Sky-blue.;Female;English;15000;04.07.2016 20:38:08;myData.biz
31398;Azure;Sky-blue.;Female;French;15000;04.07.2016 20:38:15;myData.biz
31399;Azurine;Sky-blue.;Female;English;45;04.07.2016 20:38:26;myData.biz
31400;Azurine;Sky-blue.;Female;French;45;04.07.2016 20:38:31;myData.biz
31401;Azusa;Lily.;Female;Arabic;33000;04.07.2016 20:38:42;myData.biz
31402;Azusena;Lily.;Female;Arabic;199;04.07.2016 20:38:51;myData.biz
31403;Azzah;young, female gazelle;Female;Arabic;0;04.07.2016 20:38:55;myData.biz
31404;Azzam;Determined;Male;Arabic;15000;04.07.2016 20:39:04;myData.biz
31405;Azzaria;Gift of God.;Female;Hebrew;99;04.07.2016 20:39:15;myData.biz
31406;Azzure;Unknown;Female;African American;258;04.07.2016 20:39:21;myData.biz
31407;Baal;meaning unknown;Male;Egyptian;4000;04.07.2016 20:39:29;myData.biz
31408;Bab;From the gateway;Female;Arabic;182000;04.07.2016 20:39:37;myData.biz
31409;Bab;meaning unknown;Female;Celtic;182000;04.07.2016 20:39:43;myData.biz
31410;Babafemi;loved by his father;Male;Egyptian;632;04.07.2016 20:39:53;myData.biz
31411;Babatunde;"Yoruba of Nigeria name meaning &quot;father has returned&quot; which means the child resembles one of his grandfathers.Variant, Tunde, exists.";Male;African;14000;04.07.2016 20:40:00;myData.biz
31412;Babette;stranger;Female;French;6000;04.07.2016 20:40:09;myData.biz
31413;Babette;Stranger: Traveler from a foreign land. In Catholic custom St. Barbara is a protectress against fire and lightning.;Female;French;6000;04.07.2016 20:40:17;myData.biz
31414;Babu;"A Kiswahili name meaning &quot;grandfather.&quot;Also, a West African name meaning &quot;willing.&quot;";Male;African;121000;04.07.2016 20:40:24;myData.biz
31415;Babukar;Wolof of Senegal name.Meaning unknown.;Male;African;26;04.07.2016 20:40:39;myData.biz
31416;Bac;Bank;Male;Scottish;207000;04.07.2016 20:40:48;myData.biz
31417;Backstere;Baker;Male;English;1;04.07.2016 20:40:55;myData.biz
31418;Bacstair;baker;Male;Gaelic;0;04.07.2016 20:41:03;myData.biz
31419;Badal;substitute;Male;Arabian;7000;04.07.2016 20:41:12;myData.biz
31420;Badawi;Bedouin, Nomad;Male;Arabian;8000;04.07.2016 20:41:20;myData.biz
31421;Bader;Full Moon;Male;Arabic;46000;04.07.2016 20:41:28;myData.biz
31422;Badi'a;"unprecedented; admirable; unique";Female;Arabic;86;04.07.2016 20:41:39;myData.biz
31423;Badr;full moon;Male;Arabic;38000;04.07.2016 20:41:44;myData.biz
31424;Badr;moon;Male;Arabian;38000;04.07.2016 20:41:51;myData.biz
31425;Badr Al Din;full moon of the faith;Male;Arabic;27;04.07.2016 20:42:03;myData.biz
31426;Badra;full moon;Female;Arabic;3000;04.07.2016 20:42:08;myData.biz
31427;Badriyyah;resembling the full moon;Female;Arabic;82;04.07.2016 20:42:19;myData.biz
31428;Badru;born during the full moon;Male;Egyptian;2000;04.07.2016 20:42:26;myData.biz
31429;Badru;"Swahili name meaning &quot;born at full moon.&quot;";Male;African;2000;04.07.2016 20:42:31;myData.biz
31430;Badu;"An Ashanti of Ghana name meaning &quot;tenth-born child.&quot;";Male;African;4000;04.07.2016 20:42:41;myData.biz
31431;Baduna;meaning unknown;Male;Romanian;73;04.07.2016 20:42:50;myData.biz
31432;Baecere;baker;Male;Anglo;2;04.07.2016 20:42:55;myData.biz
31433;Baecere;Baker;Male;Anglo-Saxon;2;04.07.2016 20:43:03;myData.biz
31434;Baen;Fair skinned;Male;Scottish;495;04.07.2016 20:43:15;myData.biz
31435;Baerhloew;Ruler or lives on the bare hill;Male;English;3;04.07.2016 20:43:20;myData.biz
31436;Baethan;Foolish;Male;Irish;20;04.07.2016 20:43:30;myData.biz
31437;Bagdemagus;Father of Meleagant;Male;Arthurian Legend;7;04.07.2016 20:43:36;myData.biz
31438;Bagdemagus;father of Meleagant (twelfth century);Male;Arthurian;7;04.07.2016 20:43:43;myData.biz
31439;Baghel;Ox;Male;Arabic;6000;04.07.2016 20:43:54;myData.biz
31440;Baha;"beautiful; magnificent";Male;Arabic;64000;04.07.2016 20:44:00;myData.biz
31441;Baha Al Din;magnificence of the faith;Male;Arabic;3;04.07.2016 20:44:08;myData.biz
31442;Bahir;Sparkling;Male;Arabic;4000;04.07.2016 20:44:16;myData.biz
31443;Bahira;Sparkling;Female;Arabic;484;04.07.2016 20:44:26;myData.biz
31444;Bahira;"sparkling; brilliant";Female;Arabic;484;04.07.2016 20:44:31;myData.biz
31445;Bahira, Baheera;"sparkling; brilliant";Female;Arabic;0;04.07.2016 20:44:39;myData.biz
31446;Bahiti;fortune;Female;Egyptian;143;04.07.2016 20:44:53;myData.biz
31447;Bahiya;"beautiful; radiant";Female;Arabic;322;04.07.2016 20:44:59;myData.biz
31448;Baibre;Strange;Female;Irish;6;04.07.2016 20:45:04;myData.biz
31449;Baigh;From the upper part;Male;Scottish;61;04.07.2016 20:45:13;myData.biz
31450;Bailee;Courtyard within castle walls: steward or public official. Surname or given name.;Female;English;6000;04.07.2016 20:45:22;myData.biz
31451;Bailee;Courtyard within castle walls: steward or public official. Surname or given name.;Female;French;6000;04.07.2016 20:45:27;myData.biz
31452;Bailey;Courtyard within castle walls: steward or public official. Surname or given name.;Female;English;258000;04.07.2016 20:45:36;myData.biz
31453;Bailey;Courtyard within castle walls: steward or public official. Surname or given name.;Female;French;258000;04.07.2016 20:45:43;myData.biz
31454;Bailey;steward;Male;French;258000;04.07.2016 20:45:51;myData.biz
31455;Bailey;Steward or public official: man in charge.;Male;English;258000;04.07.2016 20:45:59;myData.biz
31456;Bailey;Steward or public official: man in charge.;Male;French;258000;04.07.2016 20:46:09;myData.biz
31457;Bailintin;Valiant;Male;Irish;0;04.07.2016 20:46:15;myData.biz
31458;Baillidh;steward;Male;Gaelic;1;04.07.2016 20:46:23;myData.biz
31459;Bailoch;From the pasture;Male;Scottish;0;04.07.2016 20:46:31;myData.biz
31460;Bain;lives near the clear stream;Male;Gaelic;47000;04.07.2016 20:46:40;myData.biz
31461;Bainbridge;lives by the bridge over the stream;Male;Gaelic;15000;04.07.2016 20:46:48;myData.biz
31462;Bainbridge;lives near the bridge over the white water;Male;English;15000;04.07.2016 20:46:55;myData.biz
31463;Bainbrydge;Lives near the bridge over the white water;Male;English;0;04.07.2016 20:47:03;myData.biz
31464;Baird;Bard;Male;Celtic;40000;04.07.2016 20:47:12;myData.biz
31465;Baird;Bard;Male;Irish;40000;04.07.2016 20:47:19;myData.biz
31466;Baird;From Baird;Male;Scottish;40000;04.07.2016 20:47:27;myData.biz
31467;Baird;Minstrel: a singer-poet.;Male;English;40000;04.07.2016 20:47:35;myData.biz
31468;Baird;poet;Male;Gaelic;40000;04.07.2016 20:47:43;myData.biz
31469;Bairrfhionn;Marksman;Male;Celtic;2;04.07.2016 20:47:52;myData.biz
31470;Bairrfhoinn;Handsome;Male;Irish;0;04.07.2016 20:47:59;myData.biz
31471;Bakari;noble oath;Male;Egyptian;4000;04.07.2016 20:48:09;myData.biz
31472;Baker;Baker;Male;English;640000;04.07.2016 20:48:16;myData.biz
31473;Bakkir;early;Male;Arabian;35;04.07.2016 20:48:25;myData.biz
31474;Baladi;native, urban;Male;Arabian;1000;04.07.2016 20:48:33;myData.biz
31475;Baladie;native, urban BARAKE;Female;Arabian;6;04.07.2016 20:48:41;myData.biz
31476;Balasi;flat-footed;Male;Greek;4000;04.07.2016 20:48:50;myData.biz
31477;Balbina;stammers;Female;Italian;2000;04.07.2016 20:48:58;myData.biz
31478;Baldassare;Italian form of Balthasar (protected by God);Male;Italian;560;04.07.2016 20:49:04;myData.biz
31479;Baldemar;Princely;Male;German;1000;04.07.2016 20:49:13;myData.biz
31480;Balder;Bold army;Male;English;2000;04.07.2016 20:49:21;myData.biz
31481;Baldhart;Bold or strong;Female;German;24;04.07.2016 20:49:36;myData.biz
31482;Baldhere;Bold army;Male;English;0;04.07.2016 20:49:43;myData.biz
31483;Baldlice;bold;Male;Anglo;0;04.07.2016 20:49:52;myData.biz
31484;Baldlice;Bold;Male;Anglo-Saxon;0;04.07.2016 20:49:59;myData.biz
31485;Baldric;Bold;Male;German;235;04.07.2016 20:50:11;myData.biz
31486;Baldrik;Bold;Male;German;25;04.07.2016 20:50:20;myData.biz
31487;Balduin;Bold friend;Male;German;317;04.07.2016 20:50:27;myData.biz
31488;Balduin;Danish form of Bartholomew (farmer);Male;Danish;317;04.07.2016 20:50:31;myData.biz
31489;Baldulf;A knight;Male;Arthurian Legend;1;04.07.2016 20:50:39;myData.biz
31490;Baldulf;a knight (thirteenth century);Male;Arthurian;1;04.07.2016 20:50:47;myData.biz
31491;Baldwin;Bold friend;Male;German;124000;04.07.2016 20:50:56;myData.biz
31492;Baldwyn;Bold friend;Male;German;607;04.07.2016 20:51:08;myData.biz
31493;Baleigh;"""Bailiff, Steward.""";Female;English;708;04.07.2016 20:51:15;myData.biz
31494;Balen;Brother of Balaan;Male;Arthurian Legend;3000;04.07.2016 20:51:21;myData.biz
31495;Balere;strong;Female;Basque;45;04.07.2016 20:51:30;myData.biz
31496;Balfour;from the pasture land;Male;Gaelic;25000;04.07.2016 20:51:36;myData.biz
31497;Balfour;From the pastureland;Male;Scottish;25000;04.07.2016 20:51:43;myData.biz
31498;Balgair;Fox;Male;Scottish;4;04.07.2016 20:51:52;myData.biz
31499;Balgaire;Fox;Male;Scottish;1;04.07.2016 20:51:59;myData.biz
31500;Balie;"""Variant of Bailey, Bayley, Baily""";Female;Unknown;4000;04.07.2016 20:52:10;myData.biz
